2.088004,1.205508,1.823163,1.29639,2.154214,1.182787
2.098907,1.211803,1.834236,1.303178,2.165075,1.188959
2.109839,1.218115,1.845339,1.309984,2.175964,1.195147
2.120799,1.224442,1.856472,1.316808,2.186881,1.201351
2.131788,1.230787,1.867635,1.32365,2.197826,1.207571
2.142805,1.237147,1.878828,1.330509,2.208799,1.213807
2.15385,1.243525,1.890051,1.337386,2.2198,1.220059
2.164924,1.249918,1.901304,1.34428,2.230829,1.226327
2.176026,1.256328,1.912586,1.351192,2.241886,1.232612
2.187157,1.262754,1.923899,1.358122,2.252971,1.238912
2.198316,1.269197,1.935241,1.36507,2.264085,1.245228
2.209503,1.275656,1.946614,1.372036,2.275226,1.251561
2.220719,1.282131,1.958016,1.379019,2.286395,1.257909
2.231963,1.288623,1.969448,1.386019,2.297592,1.264274
2.243236,1.295131,1.980911,1.393038,2.308817,1.270655
2.254537,1.301656,1.992403,1.400074,2.32007,1.277051
2.265866,1.308197,2.003926,1.407128,2.331351,1.283464
2.277224,1.314754,2.015478,1.414199,2.34266,1.289893
2.28861,1.321328,2.027061,1.421289,2.353997,1.296338
2.300025,1.327918,2.038674,1.428396,2.365362,1.302799
2.311467,1.334525,2.050316,1.43552,2.376755,1.309276
